repo,id,number,title,state,created_at,closed_at
microsoft/autogen,2889195229,5775,how to get call funtion in variable,closed,2025-03-01T22:39:16Z,2025-03-02T18:44:28Z
microsoft/autogen,2889166607,5774,how to save and load state in  TeamManager,closed,2025-03-01T21:32:11Z,2025-03-02T18:47:26Z
microsoft/autogen,2889065610,5773,Enable file upload as part of task in AGS ....,closed,2025-03-01T18:07:02Z,2025-04-09T02:44:46Z
microsoft/autogen,2889025094,5772,Update migration guide regarding teachability and rag agent,closed,2025-03-01T16:56:34Z,2025-03-14T04:57:49Z
microsoft/autogen,2889015835,5771,Update doc executor agent doc to mention the requirements,closed,2025-03-01T16:39:44Z,2025-03-03T01:00:09Z
microsoft/autogen,2888838712,5768,When i use custom agent in team -> Error Unable to extract tag using discriminator 'type',closed,2025-03-01T11:36:27Z,2025-03-02T18:54:45Z
microsoft/autogen,2888127447,5762,Error when using Gemini : Unable to submit request because it has an empty text parameter,closed,2025-02-28T21:57:55Z,2025-03-31T04:09:32Z
microsoft/autogen,2887964742,5760,"running xlang app host on windows, python grpc exception: NotImplementedError",open,2025-02-28T20:00:13Z,
microsoft/autogen,2887953002,5759,"running xlang app host on windows, exception in the logs: System.IO.IOException: The client reset the request stream.",open,2025-02-28T19:52:45Z,
microsoft/autogen,2886221254,5751,"Test Magentic One in AGS, Add Documentation",open,2025-02-28T05:15:22Z,
microsoft/autogen,2886216131,5750,.NET Grpc Agents with multiple pods and running in different service,closed,2025-02-28T05:10:42Z,2025-02-28T18:25:57Z
microsoft/autogen,2886057577,5748,feature: DeepSeekR1+Ollama,open,2025-02-28T02:48:45Z,
microsoft/autogen,2885501634,5745,"For OTEL, we can follow what we do for LLMCallEvent and emit a `ToolCallEvent` in `BaseTool`",closed,2025-02-27T20:05:06Z,2025-03-08T00:04:46Z
microsoft/autogen,2885392780,5743,Autogen Studio not using azure open ai API,closed,2025-02-27T19:18:25Z,2025-04-11T20:23:00Z
microsoft/autogen,2884925185,5740,running xlang app host on windows - get multiple exceptions,open,2025-02-27T15:52:55Z,
microsoft/autogen,2883656553,5736,Bug: Function Arguments as Pydantic Models or Dataclasses Fail in AutoGen Tool Calls,closed,2025-02-27T07:21:26Z,2025-03-04T00:35:28Z
microsoft/autogen,2883234794,5734,need to document that full dotnet build requires python and uv because of xlang.,open,2025-02-27T02:18:23Z,
microsoft/autogen,2882630424,5732,`TextMessageTermination` Condition,closed,2025-02-26T19:42:11Z,2025-03-03T23:29:27Z
microsoft/autogen,2882595436,5731,AssistantAgent should raise warning when reflection_on_tool_use=True and model family is Claude,closed,2025-02-26T19:23:41Z,2025-03-05T04:30:20Z
microsoft/autogen,2882563076,5730,LLMStreamStartEvent and LLMStreamEndEvent for autogen_core.logging,closed,2025-02-26T19:08:40Z,2025-03-11T22:02:47Z
microsoft/autogen,2882490092,5728,Ability to Test Model Components in AGS,closed,2025-02-26T18:37:53Z,2025-03-17T18:00:48Z
microsoft/autogen,2879930481,5717,How can I access the information inside a variable without printing it to the console?,closed,2025-02-26T01:55:20Z,2025-02-26T13:34:50Z
microsoft/autogen,2879848943,5715,Studio devcontainer fails to run `yarn build`,open,2025-02-26T00:43:06Z,
microsoft/autogen,2879701166,5713,Use OmniParser to create a UI Surfer Agent,open,2025-02-25T22:35:29Z,
microsoft/autogen,2879301992,5710,uv.lock constantly breaks,closed,2025-02-25T19:01:13Z,2025-02-25T19:47:22Z
microsoft/autogen,2879278328,5708,Support Anthropic Client in AutoGen v0.4 and Studio,closed,2025-02-25T18:48:29Z,2025-02-26T07:27:44Z
microsoft/autogen,2879111118,5706,Separate documentation on nested chats,open,2025-02-25T17:30:35Z,
microsoft/autogen,2878904933,5703,An agent using multi tool together,closed,2025-02-25T16:14:36Z,2025-02-25T17:39:21Z
microsoft/autogen,2878764359,5701,How can i desing teams in teams,closed,2025-02-25T15:28:05Z,2025-02-25T15:41:10Z
microsoft/autogen,2878381959,5699,"agent function_call :openai.BadRequestError: Error code: 400 - {'error': {'message': ""Invalid value for 'content': expected a string, got null. (req",open,2025-02-25T13:19:12Z,
microsoft/autogen,2878040284,5697,Incorrect Trace structure in autogen-core Otel support,closed,2025-02-25T11:13:06Z,2025-03-09T06:28:13Z
microsoft/autogen,2876044182,5693,"bring ""agents"" package up to match python base agents",open,2025-02-24T20:11:29Z,
microsoft/autogen,2876039557,5692,update dev team sample to work with latest code...,open,2025-02-24T20:09:06Z,
microsoft/autogen,2875860479,5688,"""Object of type MemoryMimeType is not JSON serializable"" for TeamChat with Agent having memory",closed,2025-02-24T18:48:09Z,2025-02-26T18:40:02Z
microsoft/autogen,2875796971,5685,Add Default Model Client in AGS,closed,2025-02-24T18:16:48Z,2025-03-01T00:37:52Z
microsoft/autogen,2873899837,5680,"pc in offline, view json state is loading",closed,2025-02-24T05:35:06Z,2025-02-24T13:30:51Z
microsoft/autogen,2873404506,5675,bug: Semantic Kernel Adapter for Anthropic models with tool calls,open,2025-02-23T19:03:34Z,
microsoft/autogen,2873327002,5672,Docker Image provided in doc for contributors is not compatible with aarch64 system [m4 silicon chip],closed,2025-02-23T16:53:56Z,2025-02-25T12:27:04Z
microsoft/autogen,2872872962,5669,Agents: Local code execution.,closed,2025-02-23T02:47:31Z,2025-02-23T19:31:40Z
microsoft/autogen,2872777042,5666,Openrouter: Error inside tool result when using functions without arguments,closed,2025-02-22T22:59:31Z,2025-02-24T18:35:59Z
microsoft/autogen,2871362701,5663,BaseOllamaChatCompletionClient errors with `host` arg; incorrectly passes Ollama client constructor `host` argument to the Ollama client's `.chat()` method,closed,2025-02-22T21:10:59Z,2025-02-26T16:02:52Z
microsoft/autogen,2870979876,5662,Support environment variables in AutoGenStudio,closed,2025-02-22T16:31:16Z,2025-02-25T15:21:11Z
microsoft/autogen,2870113599,5651,OllamaChatCompletionClient to support `thought` field in `CreateResult` for additional text in a tool call,closed,2025-02-21T22:05:17Z,2025-03-27T06:14:28Z
microsoft/autogen,2870112469,5650,AzureAIChatCompletionClient to support `thought` field in `CreateResult` for additional text field in tool call,closed,2025-02-21T22:04:22Z,2025-03-26T15:43:50Z
microsoft/autogen,2869810169,5649,Tool Guide for documenting how to use tools across both AgentChat and Core,open,2025-02-21T19:08:34Z,
microsoft/autogen,2869736336,5646,.NET: pack AgentHost package as a dotnet tool,closed,2025-02-21T18:28:01Z,2025-02-24T22:23:47Z
microsoft/autogen,2869686432,5644,.NET Agents package should not depend on Aspire,closed,2025-02-21T18:01:26Z,2025-02-24T16:02:50Z
microsoft/autogen,2869287464,5643,null,closed,2025-02-21T15:05:49Z,2025-02-21T15:59:37Z
microsoft/autogen,2868640525,5641,Add Thought to Assistant Message,closed,2025-02-21T10:33:17Z,2025-02-21T17:41:59Z
microsoft/autogen,2868244821,5639,autogenstudio dependency on numpy<2 causes lack of compatibility with Python 3.13,closed,2025-02-21T07:27:36Z,2025-02-21T20:33:16Z
microsoft/autogen,2868212188,5638,HttpTool does not use the provided headers in requests,closed,2025-02-21T07:08:43Z,2025-02-24T13:53:00Z
microsoft/autogen,2867183497,5634,High priority voice and website formatting accessibility issues,closed,2025-02-20T20:20:10Z,2025-03-17T18:16:36Z
microsoft/autogen,2867180308,5633,High priority visual accessibility issues,closed,2025-02-20T20:18:22Z,2025-03-06T16:22:24Z
microsoft/autogen,2867176579,5632,High priority video accessibility issues,closed,2025-02-20T20:16:07Z,2025-03-06T21:52:58Z
microsoft/autogen,2867170205,5631,High priority screen reader accessibility issues,open,2025-02-20T20:12:26Z,
microsoft/autogen,2867163591,5630,High priority keyboard control accessibility issues,closed,2025-02-20T20:09:53Z,2025-03-20T18:51:38Z
microsoft/autogen,2867153728,5629,Fix website accessibility issues,open,2025-02-20T20:06:19Z,
microsoft/autogen,2866905123,5627,Support visualization of model streaming chunks in AutoGen Studio,closed,2025-02-20T18:01:16Z,2025-02-25T15:21:10Z
microsoft/autogen,2866324285,5626,Provide a Streamlit example of a Team composed by one Assistant Agent and one User Proxy Agent,open,2025-02-20T14:26:41Z,
microsoft/autogen,2866204555,5625,Streaming the agent team's response,closed,2025-02-20T13:42:41Z,2025-02-24T18:40:33Z
microsoft/autogen,2865871293,5624,Unable to serialize unknown type: <class 'PIL.Image.Image> Websockets Autogen > 0.7,open,2025-02-20T11:21:26Z,
microsoft/autogen,2864552736,5621,Gemini models via Openrouter not supported,open,2025-02-19T22:44:48Z,
microsoft/autogen,2863892234,5620,Observability,open,2025-02-19T16:50:09Z,
microsoft/autogen,2863888835,5619,Make AutoGen Studio Gallery feature use a database (rather than localstorage),closed,2025-02-19T16:48:44Z,2025-02-25T15:21:12Z
microsoft/autogen,2862417252,5614,[Feature Request] Semantic Kernel agents adapter,open,2025-02-19T07:15:09Z,
microsoft/autogen,2862057125,5612,Improve security recommendations for Magentic-One,open,2025-02-19T02:27:08Z,
microsoft/autogen,2862024853,5611,AgentChat Swarm to support forced handoff to avoid agent getting stuck,open,2025-02-19T01:54:34Z,
microsoft/autogen,2862016292,5610,AgentChat ChainLit sample to add UserProxyAgent example,closed,2025-02-19T01:45:45Z,2025-02-25T01:41:17Z
microsoft/autogen,2862007516,5609,AgentChat ChainLit sample to display name of agents in teams,closed,2025-02-19T01:36:59Z,2025-03-09T03:45:50Z
microsoft/autogen,2861842024,5607,Make FileSurfer support component config serialization,closed,2025-02-18T23:21:27Z,2025-03-01T15:46:31Z
microsoft/autogen,2861057573,5601,Document usage of with_requirements,closed,2025-02-18T16:59:40Z,2025-03-06T18:54:30Z
microsoft/autogen,2860951179,5598,ModelFamily.R1 is associated with openai,closed,2025-02-18T16:14:45Z,2025-02-21T23:22:16Z
microsoft/autogen,2860939494,5597,Fix ollama client TODOs,open,2025-02-18T16:09:58Z,
microsoft/autogen,2860935668,5596,Create tests for ollama client,closed,2025-02-18T16:08:20Z,2025-03-20T07:07:40Z
microsoft/autogen,2860856304,5593,Configuration based agents,open,2025-02-18T15:44:05Z,
microsoft/autogen,2860567246,5590,Outputs in docs are outdated as summary is not printed out by default when using Console,closed,2025-02-18T14:08:22Z,2025-02-26T07:15:34Z
microsoft/autogen,2860331540,5589,MessageHandlerException reason not available.,open,2025-02-18T12:37:34Z,
microsoft/autogen,2858973047,5582,MessageRegistry should not buffer messages over a certain size or grow beyond a certain size,closed,2025-02-17T23:35:20Z,2025-02-21T17:23:22Z
microsoft/autogen,2858683312,5579,website accessibility tests fail,closed,2025-02-17T19:53:11Z,2025-02-20T20:34:31Z
microsoft/autogen,2858342915,5577,Update Readme for autogen bench,open,2025-02-17T16:43:52Z,
microsoft/autogen,2856911884,5572,Suggestion to swap 'caller' and 'executor' parameters in Composio notebook example,open,2025-02-17T06:37:40Z,
microsoft/autogen,2856347122,5568,OpenAIChatCompletionClient's create_stream is not compatible with structured output,closed,2025-02-16T21:37:36Z,2025-02-24T14:18:48Z
microsoft/autogen,2855976927,5566,"open needs encoding='utf-8' for non-english environment, error in playwright_controller.py",open,2025-02-16T09:01:54Z,
microsoft/autogen,2855523316,5564,Autogen 0.4.6 ToolCalling with fastMCP server through SSE report ExceptionGroup: unhandled errors in a TaskGroup,closed,2025-02-15T15:02:48Z,2025-03-15T16:39:04Z
microsoft/autogen,2855488904,5563,Swarm Agent send 0 or More message before hand-off,closed,2025-02-15T13:56:34Z,2025-03-13T18:57:27Z
microsoft/autogen,2855384289,5562,"Document structured output for for AssistantAgent in its API doc, and note `strict=True` is required for FunctionTool",closed,2025-02-15T10:14:21Z,2025-02-24T15:57:35Z
microsoft/autogen,2852885430,5545,Azure AI Agent,open,2025-02-14T07:25:56Z,
microsoft/autogen,2852438018,5542,Structured logging for PageLogger,open,2025-02-14T01:23:53Z,
microsoft/autogen,2852121010,5535,Document supervisor / dynamic routing pattern in Core API doc,open,2025-02-13T21:14:38Z,
microsoft/autogen,2851809983,5532,Template error: (unknown path) - Autogen 0.2.40,open,2025-02-13T18:30:56Z,
microsoft/autogen,2850089417,5528,Error Handling Messages: BadRequestError with Invalid Argument in AutoGen Studio,open,2025-02-13T06:24:00Z,
microsoft/autogen,2849271446,5518,LocalCommandLineCodeExecutor to support PowerShell,closed,2025-02-12T20:21:36Z,2025-03-10T21:00:15Z
microsoft/autogen,2848506906,5510,Reliable tool calling,open,2025-02-12T14:58:59Z,
microsoft/autogen,2847217453,5505,Read timeout with Autogen Bedrock implementation in v0.2.40,open,2025-02-12T05:28:35Z,
microsoft/autogen,2846302627,5496,OpenAIAssistantAgent to support Swarm team and ability to generate HandofffMessage,open,2025-02-11T19:25:02Z,
microsoft/autogen,2845705969,5490,Browser back action does not always work in MultimodalWebSurfer,open,2025-02-11T15:22:23Z,
microsoft/autogen,2844609724,5484,"deep research team in autogenstudio fails with error ""This model's maximum context length is 128000 tokens. However, your messages resulted in 209101 tokens""",closed,2025-02-11T08:20:54Z,2025-02-24T19:22:41Z
microsoft/autogen,2842005690,5474,FileSurfer agent cannot actually save files?,closed,2025-02-10T10:37:18Z,2025-02-22T00:58:41Z
microsoft/autogen,2840812892,5465,AGS - Improve UX for modifying Gallery Items,closed,2025-02-09T17:05:23Z,2025-02-21T05:51:06Z
microsoft/autogen,2840400279,5459,AGS - Improve UX for editing  tools,closed,2025-02-09T03:06:22Z,2025-02-24T23:51:49Z
microsoft/autogen,2839745888,5451,Getting exception with MultiModalWebsurfer : Unknown tool 'WebSurfer_click'.,open,2025-02-08T09:45:19Z,
microsoft/autogen,2839516369,5447,Simplify AgentChat: run_stream().to_console(),open,2025-02-08T04:29:34Z,
microsoft/autogen,2839099127,5440,Improve Observability ( LLMEvents and other System Events) in AutoGen Studio,closed,2025-02-07T21:12:37Z,2025-02-09T04:50:13Z
microsoft/autogen,2839056883,5439,"When using SemanticKernel adapter with AWS Bedrock Claude, got Tool Call Error: The tool 'autogen-tools_get_weather' is not available.",open,2025-02-07T20:45:57Z,
microsoft/autogen,2837436730,5419,Tool for Azure AI Search,closed,2025-02-07T07:27:21Z,2025-04-02T23:16:50Z
microsoft/autogen,2836970761,5413,Support multiple tool callings with Gemini API,closed,2025-02-07T00:55:08Z,2025-02-10T19:05:45Z
microsoft/autogen,2836827405,5408,SelectorGroupChat example does not work with o3-mini,closed,2025-02-06T23:20:38Z,2025-02-25T06:44:24Z
microsoft/autogen,2836459574,5406,Test and improve Team/Agent Creation UX  in AGS,closed,2025-02-06T20:00:10Z,2025-02-24T23:53:14Z
microsoft/autogen,2834764435,5395,[Python] SelectorGroupChat to support concurrent speakers,open,2025-02-06T07:30:26Z,
microsoft/autogen,2833921835,5385,Add Structured Messages and metadata field to AgentChat,closed,2025-02-05T20:41:49Z,2025-03-13T21:42:38Z
microsoft/autogen,2833716431,5382,using  LocalCommandLineCodeExecutor,closed,2025-02-05T18:51:32Z,2025-03-07T16:08:44Z
microsoft/autogen,2831390018,5367,Error for Building wheel for python-mbedtls when upgrading to v0.4.5,closed,2025-02-04T22:02:11Z,2025-02-19T16:51:49Z
microsoft/autogen,2828619689,5345,[Python] Sample for Core API group chat with a frontend UI (ChainLit),open,2025-02-03T21:57:33Z,
microsoft/autogen,2828185651,5340,Allow tool call to be fatal instead of always passing info as tool execution result,open,2025-02-03T18:06:22Z,
microsoft/autogen,2826578170,5333,[Python] Expand Core API documentation on RPC and Pub/Sub messaging,open,2025-02-03T06:57:27Z,
microsoft/autogen,2826332821,5327,Support Persistent Task Execution in Autogen Distributed Agent Runtime,open,2025-02-03T03:55:27Z,
microsoft/autogen,2824748305,5314,Inconsistent Behavior in Agent Registration Between .NET and Python Libraries,open,2025-02-01T02:12:09Z,
microsoft/autogen,2824205612,5298,Fully specify agentchat protocol,open,2025-01-31T19:08:55Z,
microsoft/autogen,2824201879,5294,Fix nuget readme for 0.4,open,2025-01-31T19:06:17Z,
microsoft/autogen,2824200006,5291,Setup code coverage,closed,2025-01-31T19:05:02Z,2025-03-20T17:43:58Z
microsoft/autogen,2824197579,5288,logger and otel support in inprocess runtime,open,2025-01-31T19:03:26Z,
microsoft/autogen,2821707360,5272,Improve tool use documentation in AgentChat tutorial to provide guideline for error handling of tool calls.,open,2025-01-30T20:03:02Z,
microsoft/autogen,2814406075,5226,Add support for AWS Bedrock integration,open,2025-01-28T01:24:34Z,
microsoft/autogen,2811517790,5205,Support for anthropic models in v0.4,closed,2025-01-26T12:19:01Z,2025-02-26T07:27:43Z
