repo,title,created_at,closed_at
langchain-ai/langgraph,`@task`s always return `None` when running via `astream_events`,2025-03-30 01:58:56+00:00,
langchain-ai/langgraph,DOC:  The link the docs leads to iteself,2025-03-30 01:29:20+00:00,2025-03-31 13:29:13+00:00
langchain-ai/langgraph,ToolMessage fails to rehydrate using ToolNode and PostgresSaver,2025-03-28 19:51:59+00:00,
langchain-ai/langgraph,`field_validator` in state schema can raise error but won't apply modification on values.,2025-03-28 19:20:49+00:00,
langchain-ai/langgraph,DOC: LangGraph.prebuilt functions are not working as given in the documentation,2025-03-28 18:13:53+00:00,2025-03-28 18:22:42+00:00
langchain-ai/langgraph,Incorrect state validation when there's generic types in `pydantic.BaseModel` state schema,2025-03-27 21:04:53+00:00,
langchain-ai/langgraph,"StateGraph.add_node ""destinations"" arg has incorrect type",2025-03-27 16:13:20+00:00,2025-03-27 16:57:40+00:00
langchain-ai/langgraph,Getting error while executing a subgraph from a node and interrupt is called in the subgraph,2025-03-26 10:53:21+00:00,2025-03-27 16:38:00+00:00
langchain-ai/langgraph,Unable to resume multiple interrupts from a single graph invoke,2025-03-26 03:34:55+00:00,
langchain-ai/langgraph,"in the fan-out and fan-in with extra steps, there are execution steps that do not meet expectations",2025-03-26 03:26:41+00:00,2025-03-26 21:21:03+00:00
langchain-ai/langgraph,ormsgpack breaks integration with alpine OS,2025-03-25 10:55:32+00:00,2025-03-28 14:27:58+00:00
langchain-ai/langgraph,Duplicate items in state with subgraph and operator.add,2025-03-25 09:04:30+00:00,2025-03-25 17:54:04+00:00
langchain-ai/langgraph,"[BUG] Setting a ""tool_choice"" with ChatOpenAI causes a Pydantic ValidationError from ""tool_call_id""",2025-03-23 23:47:47+00:00,2025-03-24 13:42:15+00:00
langchain-ai/langgraph,DOC: Add Version Information for Key Primitives in Documentation,2025-03-23 15:31:49+00:00,
langchain-ai/langgraph,DOC: Comprehensive Documentation for LangGraph Distributed Service Deployment,2025-03-23 15:08:51+00:00,
langchain-ai/langgraph,ChatOpenAI Calls Misplaced in Langsmith Tracing When Using a Lambda Wrapper,2025-03-21 15:00:55+00:00,
langchain-ai/langgraph,Cannot Import creat_react_agent from langgraph.prebuilt,2025-03-21 09:31:52+00:00,2025-03-21 13:06:40+00:00
langchain-ai/langgraph,DOC: Maintain Dual Documentation for Legacy & New Graph Implementation,2025-03-20 19:26:51+00:00,2025-03-21 01:00:39+00:00
langchain-ai/langgraph,Command update overrides States fields with None,2025-03-20 16:39:31+00:00,2025-04-14 18:47:23+00:00
langchain-ai/langgraph,Cannot Import PostgresStore,2025-03-20 12:00:26+00:00,2025-03-20 14:38:00+00:00
langchain-ai/langgraph,usage_metadata return None in Langgraph Studio,2025-03-20 05:28:40+00:00,
langchain-ai/langgraph,"DOC: Docs recommend ""AnyMessage"", example uses ""BaseMessage""",2025-03-19 21:07:19+00:00,2025-03-19 21:09:16+00:00
langchain-ai/langgraph,How do I delete a namespace in long-term memory?,2025-03-19 16:20:30+00:00,2025-03-31 21:30:05+00:00
langchain-ai/langgraph,get_openai_callback can't get token usage when streaming,2025-03-19 03:55:59+00:00,2025-03-20 15:05:20+00:00
langchain-ai/langgraph,Memory Leak in LangGraph,2025-03-18 13:43:42+00:00,2025-03-19 00:38:17+00:00
langchain-ai/langgraph,graph.astream checkpoint_id not working properly,2025-03-18 13:02:15+00:00,
langchain-ai/langgraph,astream_events calls tool with wrong argumen name,2025-03-18 04:39:30+00:00,2025-03-18 13:24:41+00:00
langchain-ai/langgraph,"When using Command, the graph is not drawn properly",2025-03-17 15:28:10+00:00,2025-03-17 15:31:29+00:00
langchain-ai/langgraph,"Bug: Error when having multiple nodes, each with a single `interrupt`",2025-03-17 13:40:59+00:00,2025-03-18 03:22:22+00:00
langchain-ai/langgraph,TypeError: Object of type Interrupt is not JSON serializable,2025-03-16 17:51:01+00:00,2025-04-11 19:04:47+00:00
langchain-ai/langgraph,langgraph_prebuilt is not available when installing.,2025-03-16 06:35:16+00:00,2025-03-16 18:08:05+00:00
langchain-ai/langgraph,Thread in pending state while storing memory in the background,2025-03-14 22:07:45+00:00,
langchain-ai/langgraph,pprint import issue in doc,2025-03-14 19:07:58+00:00,
langchain-ai/langgraph,Langgraph CLI Dev Module Errors,2025-03-14 18:14:02+00:00,2025-03-16 20:39:26+00:00
langchain-ai/langgraph,Reference leak of runnable tools,2025-03-14 15:08:23+00:00,2025-03-18 21:09:57+00:00
langchain-ai/langgraph,"""langgraph build -t my-image"" is looking for my_agentrequirements.txt",2025-03-13 16:52:32+00:00,
langchain-ai/langgraph,`langgraph.prebuilt.create_chat_agent()` doesn't work on LangGraph server - It worked after several tries without any code change!,2025-03-13 04:05:21+00:00,2025-03-13 10:57:12+00:00
langchain-ai/langgraph,Langgraph did not call tools,2025-03-12 11:16:03+00:00,2025-03-12 21:57:53+00:00
langchain-ai/langgraph,`StateGraph` doesn't work on LangGraph server,2025-03-12 10:39:18+00:00,2025-03-12 23:35:39+00:00
langchain-ai/langgraph,`langgraph.prebuilt.create_chat_agent()` doesn't work on LangGraph server,2025-03-12 09:02:19+00:00,2025-03-13 01:34:14+00:00
langchain-ai/langgraph,Feature request: MongoDB support for store.,2025-03-12 07:14:16+00:00,
langchain-ai/langgraph,"My stream output mode is configured for “updates” and “custom”, but the mode being printed is “values”",2025-03-11 13:58:51+00:00,2025-03-12 13:29:26+00:00
langchain-ai/langgraph,🐛 `langgraph build` fails to detect Docker,2025-03-08 20:17:00+00:00,2025-03-09 19:57:50+00:00
langchain-ai/langgraph,Bug in Item class: updated_at incorrectly initialized with created_at value,2025-03-08 15:36:01+00:00,2025-03-10 22:57:49+00:00
langchain-ai/langgraph,ToolNode not importing,2025-03-07 18:13:34+00:00,2025-03-07 18:17:33+00:00
langchain-ai/langgraph,DOC: More details about deprecations in version releasing description,2025-03-06 18:32:30+00:00,2025-03-06 18:39:41+00:00
langchain-ai/langgraph,ModuleNotFoundError: No module named 'langgraph',2025-03-06 18:05:08+00:00,2025-03-06 23:10:45+00:00
langchain-ai/langgraph,Token Limit Exceeded in langgraph-checkpointer-postgres: context overload from retriever (due to ToolMessage),2025-03-06 12:14:03+00:00,2025-03-06 18:09:05+00:00
langchain-ai/langgraph,langgraph-checkpoint-postgres (psycopg.OperationalError: sending query and params failed: SSL error: bad length) encountered across multiple version,2025-03-06 12:05:25+00:00,
langchain-ai/langgraph,Stream mode is not properly reflected to LangSmith trace,2025-03-06 01:57:04+00:00,2025-03-06 02:08:22+00:00
langchain-ai/langgraph,"GraphInterrupt is not propagated to the caller, graph.invoke() in my case.",2025-03-04 13:24:59+00:00,2025-03-05 09:22:29+00:00
langchain-ai/langgraph,`create_react_agent()` docs are now incorrect/out of date.,2025-03-03 21:12:12+00:00,2025-03-03 21:12:54+00:00
langchain-ai/langgraph,ImportError: cannot import name 'create_react_agent' from 'langgraph.prebuilt' (unknown location),2025-03-03 13:12:33+00:00,2025-03-03 14:02:01+00:00
langchain-ai/langgraph,State Propagation Fails in Multi-Node Graphs (v0.2.74),2025-03-03 10:08:18+00:00,2025-03-03 14:03:53+00:00
langchain-ai/langgraph,"""Cancel Run"" endpoint returns 500 HTTP error if ""wait"" arg is not passed",2025-03-03 10:06:45+00:00,2025-03-03 22:07:40+00:00
langchain-ai/langgraph,Branch Conditions Limited to Preceding Node's Input Schema Instead of Full Graph State,2025-03-03 02:55:21+00:00,2025-03-11 15:52:24+00:00
langchain-ai/langgraph,ImportError: cannot import name 'create_react_agent' from 'langgraph.prebuilt' (unknown location),2025-03-02 20:44:30+00:00,2025-03-03 03:23:35+00:00
langchain-ai/langgraph,Node with subgraph streams current state in `updates` mode (and not the delta update),2025-02-28 22:59:55+00:00,2025-03-03 14:12:23+00:00
langchain-ai/langgraph,DOC: example usage for SyncRunsClient.list shows a SyncRunsClient.delete example,2025-02-28 20:09:50+00:00,2025-02-28 20:43:50+00:00
langchain-ai/langgraph,SyncRunsClient.cancel raises orjson.JSONDecodeError,2025-02-28 20:04:56+00:00,2025-03-04 20:05:17+00:00
langchain-ai/langgraph,No module named 'langgraph.prebuilt',2025-02-28 03:12:23+00:00,2025-02-28 03:15:28+00:00
langchain-ai/langgraph,Langgraph Swam + create_react_agent,2025-02-27 18:33:12+00:00,2025-02-27 19:55:37+00:00
langchain-ai/langgraph,Langgraph 0.3 causing issues with Langgraph cli & api,2025-02-27 18:30:48+00:00,2025-02-27 19:01:18+00:00
langchain-ai/langgraph,Adding unwanted conditional edge in the graph workflow,2025-02-27 11:03:55+00:00,2025-02-27 14:36:17+00:00
langchain-ai/langgraph,updated state can not be catched during workflow execution,2025-02-27 10:07:47+00:00,2025-03-11 16:25:51+00:00
langchain-ai/langgraph,Parallel execution of nodes do not seem to work.,2025-02-27 07:37:40+00:00,2025-02-27 14:39:46+00:00
langchain-ai/langgraph,Unexpected Connection in LangChain StateGraph Visualization,2025-02-26 07:45:42+00:00,2025-02-26 14:40:24+00:00
langchain-ai/langgraph,Messages stream out of order when routing using `Command.PARENT`,2025-02-26 02:37:28+00:00,2025-02-26 03:09:59+00:00
langchain-ai/langgraph,Unexpected Behavior of State Reducer Function in Subgraph,2025-02-25 20:24:49+00:00,2025-04-15 00:53:02+00:00
langchain-ai/langgraph,create_react_agent: System prompt not part of generate_structured_response call with `response_format` (for structured output),2025-02-25 13:44:28+00:00,2025-02-25 14:29:05+00:00
langchain-ai/langgraph,Can't go to a node in the parent graph using Command.PARENT,2025-02-24 22:21:27+00:00,
langchain-ai/langgraph,Error when running `langgraph dev` after upgrade 0.1.71 -> 0.1.73,2025-02-24 22:14:04+00:00,2025-02-25 01:11:13+00:00
langchain-ai/langgraph,State not injected in tool,2025-02-24 14:19:30+00:00,2025-02-24 14:26:31+00:00
langchain-ai/langgraph,langgraph-checkpoint-postgres issue with version update,2025-02-23 13:07:57+00:00,2025-03-11 16:26:17+00:00
langchain-ai/langgraph,Tavily Search Error with async/await in LangGraph,2025-02-23 02:19:28+00:00,2025-02-23 13:35:13+00:00
langchain-ai/langgraph,graph restart bug,2025-02-21 04:06:21+00:00,2025-03-05 00:23:24+00:00
langchain-ai/langgraph,ToolNode not working. TypeError: Tool search returned unexpected type: <class 'str'>,2025-02-20 21:15:02+00:00,2025-02-21 03:14:03+00:00
langchain-ai/langgraph,bad repo - On the Edge of AI Adaptability,2025-02-20 20:47:22+00:00,2025-02-20 20:49:23+00:00
langchain-ai/langgraph,[Urgent!] Docker build doesn't create new images,2025-02-20 19:29:10+00:00,2025-02-20 21:41:06+00:00
langchain-ai/langgraph,Adding conditional edge from the entry point node does not seem to pass the Overall state to the validation function,2025-02-20 18:06:22+00:00,2025-03-11 15:52:54+00:00
langchain-ai/langgraph,Lang Graph Nodes Experience High Latency Unrelated to LLM Execution,2025-02-19 20:20:59+00:00,2025-02-27 20:35:11+00:00
langchain-ai/langgraph,Subgraph history,2025-02-13 07:34:44+00:00,2025-02-21 11:40:49+00:00
langchain-ai/langgraph,LangGraph Platform Cloud SaaS timing out on deployments,2025-02-11 23:56:48+00:00,2025-02-12 03:23:02+00:00
langchain-ai/langgraph,For  langraph workflow with parallel node  execution (send/map-reduce) follow uo quetions are not working /. memory /checkpointer not wokring,2025-02-11 12:42:20+00:00,2025-02-26 16:52:34+00:00
langchain-ai/langgraph,In Langgraph studio the subgraph part is not shown when we invoke the subgraphs in the parent graph's node,2025-02-10 18:17:12+00:00,
langchain-ai/langgraph,LangGraph docker compose 100% CPU usage,2025-02-09 19:57:52+00:00,2025-02-20 21:42:00+00:00
langchain-ai/langgraph,Segment the documentation into legacy content vs modern best practices,2025-02-09 14:38:50+00:00,2025-02-19 21:44:09+00:00
langchain-ai/langgraph,MalformedError('No key could be detected.') When Using BigQuery Tool in LangGraph Cloud Deployment,2025-02-05 17:20:51+00:00,2025-03-05 00:37:39+00:00
langchain-ai/langgraph,"""Failed to fetch"" in external browser to LangSmith Studio",2025-02-03 18:26:16+00:00,
langchain-ai/langgraph,Serialization Error,2025-02-03 18:09:10+00:00,2025-02-05 21:34:34+00:00
langchain-ai/langgraph,Unexpected State Update,2025-01-31 18:00:50+00:00,2025-03-05 00:38:18+00:00
langchain-ai/langgraph,Subgraph checkpointer=True causes subgraph to be skipped,2025-01-26 03:21:43+00:00,2025-02-27 16:27:39+00:00
langchain-ai/langgraph,run does not change config based on assistant_id,2025-01-24 18:48:00+00:00,2025-04-15 00:53:13+00:00
langchain-ai/langgraph,Missing Nodes Arrows In LangGraph Platform,2025-01-23 21:41:36+00:00,
langchain-ai/langgraph,No command in response,2025-01-22 21:18:17+00:00,2025-01-23 03:16:11+00:00
langchain-ai/langgraph,Issue in Stream Execution When Using Command within a Subgraph,2025-01-21 02:29:32+00:00,2025-01-31 15:01:07+00:00
langchain-ai/langgraph,DOCS: Document checkpointer=True mode,2025-01-16 16:06:59+00:00,
langchain-ai/langgraph,getting double repetative Output from agents tools langraph,2025-01-16 09:20:44+00:00,2025-03-05 00:43:28+00:00
langchain-ai/langgraph,Unable to run langgraph docker container when using existing postgres db and redis,2025-01-16 02:51:01+00:00,2025-01-17 17:02:57+00:00
langchain-ai/langgraph,DOC: API reference doesn't mention the “messages”  stream mode in stream_mode definition.,2025-01-13 08:21:16+00:00,
langchain-ai/langgraph,Cannot use Enums for node names,2025-01-09 07:03:04+00:00,2025-01-22 19:35:07+00:00
langchain-ai/langgraph,It can't go to the subgraph using Command,2025-01-06 17:27:33+00:00,2025-01-07 10:37:38+00:00
langchain-ai/langgraph,LLM is slow within langgraph agent,2025-01-02 17:40:22+00:00,2025-01-14 15:33:30+00:00
langchain-ai/langgraph,Langgraph dev (cli) error with library,2024-12-19 20:41:19+00:00,2024-12-20 22:51:40+00:00
langchain-ai/langgraph,Document Pydantic Schema Usage,2024-12-12 20:44:27+00:00,2025-03-18 16:47:18+00:00
langchain-ai/langgraph,Graph Display not working for over 3 levels nested graph and when more than one node,2024-12-03 17:19:22+00:00,2025-03-11 15:55:30+00:00
langchain-ai/langgraph,"When Using Multiple States, Changing the Input State of a Node can Affect the State Fields Received by the Routing Function",2024-11-21 23:17:13+00:00,2025-03-11 15:56:47+00:00
langchain-ai/langgraph,ToolNode doesn't detect `InjectedState` annotations for tools with Pydantic `args_schema`,2024-10-29 19:42:33+00:00,2024-10-31 01:19:03+00:00
langchain-ai/langgraph,Inconsistency .invoke and .stream for graph's last callback and output_keys affecting streamed values,2024-10-24 10:05:45+00:00,
langchain-ai/langgraph,Calling `langgraph up` i get the error `langgraph-api-1 | FileNotFoundError: [Errno 2] No such file or directory: '/deps/langgraph-example-pyproject/my_agent\\agent.py`,2024-10-09 06:54:12+00:00,2025-03-05 11:42:53+00:00
langchain-ai/langgraph,Issue while using langgraph.checkpoint.sqlite import SqliteSaver,2024-10-08 02:46:54+00:00,2024-10-08 02:48:35+00:00
langchain-ai/langgraph,`langgraph up` doesn't find Docker on mac,2024-08-12 17:28:04+00:00,2025-04-15 00:52:15+00:00
langchain-ai/langgraph,Encountering OperationalError with Postgres Checkpointer in LangGraph,2024-08-09 09:46:55+00:00,2024-08-09 11:17:27+00:00
langchain-ai/langgraph,Time between nodes semi-randomly very long on DataBricks cloud server,2024-08-07 21:02:31+00:00,
langchain-ai/langgraph,Ollama tool calls not working via openai proxy only when using langgraph,2024-07-27 01:01:30+00:00,
langchain-ai/langgraph,cannot import ToolNode from Langgraph,2024-07-08 09:49:49+00:00,2024-07-16 17:23:15+00:00
langchain-ai/langgraph,AsyncSqliteSaver hangs when using astream_event,2024-06-24 20:51:42+00:00,2024-06-27 19:35:18+00:00
langchain-ai/langgraph,"langgraph.errors.InvalidUpdateError: Must write to at least one of ['input', 'plan', 'past_steps', 'response']",2024-06-21 10:23:42+00:00,
langchain-ai/langgraph,langgraph prebuilt NOT work,2024-02-26 07:51:24+00:00,2024-03-04 01:56:02+00:00
langchain-ai/langgraph,Streamlit calls not working in callback,2024-02-17 16:10:15+00:00,2025-04-15 00:51:22+00:00
langchain-ai/langgraph,[StreamlitCallbackHandler] - Not compatible with LangGraph,2024-02-10 10:40:32+00:00,2025-04-15 00:51:31+00:00
langchain-ai/langgraph,How to use the ReAct agent from langchain with langgraph?,2024-01-22 13:03:13+00:00,2024-01-23 20:04:16+00:00
langchain-ai/langgraph,Using LangGraph with Models on HuggingFace,2024-01-09 17:38:26+00:00,
microsoft/autogen,"macOS/uv: venv tests fail (dyld error), not resolved by symlinks=False",2025-04-19 22:13:30+00:00,
microsoft/autogen,Some agents do not deserialize model_context (set to None or Do not serialize too),2025-04-19 10:00:13+00:00,
